OrderID,CustomerID,CustomerName,City,State,Product,Category,Quantity,Price,Discount,Sales,Profit,OrderDate
ORD02904,CUST0909,Vivaan Kumar,Pune,Maharashtra,Mouse,Accessories,3,40535,20,121605,14243.13,2025-10-25
ORD02905,CUST0761,Ananya Patel,Chennai,Tamil Nadu,Tablet,Electronics,3,11260,5,33780,6036.9,2025-07-06
ORD02906,CUST0395,Aarav Reddy,Chennai,Tamil Nadu,Mouse,Accessories,2,11981,15,23962,4113.29,2025-03-03
ORD02907,CUST0458,Meera Gupta,Pune,Maharashtra,Tablet,Electronics,2,48636,0,97272,11630.02,2025-06-11
ORD02908,CUST0350,Rahul Reddy,Hyderabad,Telangana,Printer,Office,5,7295,10,36475,8289.04,2025-05-03
ORD02909,CUST0507,Rohan Yadav,Hyderabad,Telangana,Monitor,Electronics,1,31512,5,31512,6697.61,2025-07-14
ORD02910,CUST0831,Rahul Reddy,Chennai,Tamil Nadu,Mouse,Accessories,1,5671,20,5671,712.41,2025-07-03
ORD02911,CUST0893,Shivani Patel,Ahmedabad,Gujarat,Printer,Office,1,25993,0,25993,6795.44,2025-12-15
ORD02912,CUST0051,Aditya Gupta,Kolkata,West Bengal,Webcam,Accessories,1,7564,0,7564,1458.11,2025-12-26
ORD02913,CUST0925,Meera Verma,Ahmedabad,Gujarat,Laptop,Electronics,5,30050,10,150250,29975.58,2025-02-23
ORD02914,CUST0219,Meera Singh,Mumbai,Maharashtra,Printer,Office,3,23771,15,71313,14094.66,2025-02-03
ORD02915,CUST0024,Sneha Jogi,Delhi,Delhi,Monitor,Electronics,3,25530,0,76590,17722.84,2025-11-10
ORD02916,CUST0148,Meera Jogi,Kolkata,West Bengal,Headphones,Accessories,5,7525,10,37625,4601.38,2025-02-25
ORD02917,CUST0704,Shivani Reddy,Pune,Maharashtra,Printer,Office,1,43411,10,43411,9327.89,2025-08-17
ORD02918,CUST0094,Vivaan Yadav,Mumbai,Maharashtra,Speaker,Electronics,5,33498,0,167490,15933.32,2025-12-23
ORD02919,CUST0943,Ananya Gupta,Kolkata,West Bengal,Webcam,Accessories,3,38119,10,114357,10403.89,2025-09-26
ORD02920,CUST0510,Rahul Patel,Bangalore,Karnataka,Printer,Office,4,37442,20,149768,43491.94,2025-12-29
ORD02921,CUST0562,Arjun Reddy,Mumbai,Maharashtra,USB Cable,Accessories,4,13657,10,54628,10476.47,2025-02-21
ORD02922,CUST0783,Aditya Yadav,Ahmedabad,Gujarat,USB Cable,Accessories,2,11334,15,22668,4914.34,2025-10-19
ORD02923,CUST0849,Sneha Yadav,Bangalore,Karnataka,Laptop,Electronics,3,45073,15,135219,30926.16,2025-02-03
ORD02924,CUST0080,Aditya Sharma,Kolkata,West Bengal,USB Cable,Accessories,3,41154,20,123462,24830.26,2025-06-28
ORD02925,CUST0493,Diya Jogi,Chennai,Tamil Nadu,Tablet,Electronics,3,24901,10,74703,14902.06,2025-09-25
ORD02926,CUST0993,Sneha Patel,Delhi,Delhi,Mouse,Accessories,4,27597,5,110388,23126.34,2025-09-15
ORD02927,CUST0468,Vivaan Singh,Delhi,Delhi,Headphones,Accessories,1,20174,15,20174,5087.68,2025-10-22
ORD02928,CUST0978,Meera Reddy,Delhi,Delhi,Headphones,Accessories,2,36979,5,73958,9021.64,2025-09-19
ORD02929,CUST0076,Rahul Gupta,Bangalore,Karnataka,Headphones,Accessories,5,31966,5,159830,36547.64,2025-05-23
ORD02930,CUST0267,Ananya Reddy,Chennai,Tamil Nadu,Keyboard,Accessories,4,30656,10,122624,17173.19,2025-08-04
ORD02931,CUST0705,Aarav Singh,Bangalore,Karnataka,Keyboard,Accessories,5,34092,0,170460,34889.34,2025-10-04
ORD02932,CUST0109,Meera Reddy,Hyderabad,Telangana,Mouse,Accessories,1,37300,5,37300,5877.61,2025-08-19
ORD02933,CUST0967,Aditya Gupta,Kolkata,West Bengal,Tablet,Electronics,3,45986,10,137958,25291.82,2025-05-08
ORD02934,CUST0225,Vihaan Gupta,Mumbai,Maharashtra,Mouse,Accessories,2,32752,10,65504,14124.59,2025-03-03
ORD02935,CUST0023,Ananya Verma,Kolkata,West Bengal,Monitor,Electronics,2,29759,10,59518,14225.69,2025-03-22
ORD02936,CUST0040,Diya Yadav,Mumbai,Maharashtra,Mouse,Accessories,2,33883,0,67766,9192.02,2025-06-01
ORD02937,CUST0789,Vivaan Jogi,Chennai,Tamil Nadu,Speaker,Electronics,2,47857,15,95714,12852.36,2025-07-31
ORD02938,CUST0278,Shivani Patel,Chennai,Tamil Nadu,USB Cable,Accessories,4,6612,15,26448,3572.45,2025-10-06
ORD02939,CUST0415,Shivani Verma,Kolkata,West Bengal,Laptop,Electronics,2,36084,5,72168,9279.3,2025-07-25
ORD02940,CUST0562,Arjun Reddy,Mumbai,Maharashtra,Laptop,Electronics,1,41985,0,41985,5845.28,2025-09-10
ORD02941,CUST0705,Aarav Singh,Bangalore,Karnataka,Keyboard,Accessories,1,38235,15,38235,8233.41,2025-04-09
ORD02942,CUST0418,Priya Sharma,Bangalore,Karnataka,Tablet,Electronics,3,1912,5,5736,939.86,2025-06-01
ORD02943,CUST0919,Aarav Yadav,Delhi,Delhi,Keyboard,Accessories,5,48978,15,244890,73053.13,2025-06-07
ORD02944,CUST0528,Aarav Reddy,Kolkata,West Bengal,Mouse,Accessories,1,32347,5,32347,7709.01,2025-09-25
ORD02945,CUST0775,Vivaan Singh,Bangalore,Karnataka,Webcam,Accessories,4,39380,0,157520,42584.62,2025-09-04
ORD02946,CUST0347,Meera Gupta,Chennai,Tamil Nadu,Laptop,Electronics,2,7259,15,14518,4315.57,2025-01-13
ORD02947,CUST0497,Vihaan Gupta,Mumbai,Maharashtra,Speaker,Electronics,4,2887,10,11548,979.36,2025-01-09
ORD02948,CUST0628,Sai Kumar,Pune,Maharashtra,Mouse,Accessories,3,45048,0,135144,23902.91,2025-10-24
ORD02949,CUST0430,Kiran Patel,Bangalore,Karnataka,Monitor,Electronics,3,9271,0,27813,6435.41,2025-06-23
ORD02950,CUST0567,Rohan Kumar,Kolkata,West Bengal,Tablet,Electronics,3,31741,10,95223,8244.13,2025-06-14
ORD02951,CUST0474,Aarav Singh,Pune,Maharashtra,Mouse,Accessories,5,49003,5,245015,34165.84,2025-05-29
ORD02952,CUST0946,Shivani Sharma,Hyderabad,Telangana,Headphones,Accessories,1,12422,10,12422,2960.79,2025-10-06
ORD02953,CUST0441,Aarav Naidu,Mumbai,Maharashtra,USB Cable,Accessories,4,35080,0,140320,33084.93,2025-06-09
ORD02954,CUST0133,Vivaan Gupta,Chennai,Tamil Nadu,Speaker,Electronics,3,27448,15,82344,11881.91,2025-06-15
ORD02955,CUST0356,Shivani Yadav,Delhi,Delhi,Tablet,Electronics,1,39599,10,39599,10378.54,2025-12-22
ORD02956,CUST0616,Ananya Reddy,Delhi,Delhi,Laptop,Electronics,3,37949,10,113847,14433.85,2025-02-03
ORD02957,CUST0738,Priya Sharma,Kolkata,West Bengal,Keyboard,Accessories,1,17654,15,17654,1623.25,2025-05-06
ORD02958,CUST0592,Kiran Yadav,Chennai,Tamil Nadu,Webcam,Accessories,1,12825,0,12825,2367.47,2025-05-20
ORD02959,CUST0676,Rahul Reddy,Chennai,Tamil Nadu,Laptop,Electronics,2,19899,15,39798,6326.21,2025-02-20
ORD02960,CUST0177,Priya Verma,Kolkata,West Bengal,Keyboard,Accessories,4,39229,20,156916,14192.21,2025-01-17
ORD02961,CUST0960,Rohan Reddy,Ahmedabad,Gujarat,Tablet,Electronics,5,41638,10,208190,47379.93,2025-01-21
ORD02962,CUST0536,Shivani Sharma,Delhi,Delhi,Keyboard,Accessories,1,33650,20,33650,7924.46,2025-11-03
ORD02963,CUST0385,Rahul Yadav,Mumbai,Maharashtra,Speaker,Electronics,5,7706,0,38530,11236.07,2025-12-27
ORD02964,CUST0627,Sneha Sharma,Bangalore,Karnataka,Tablet,Electronics,2,34040,0,68080,18273.77,2025-10-17
ORD02965,CUST0729,Ananya Jogi,Hyderabad,Telangana,Webcam,Accessories,4,48951,15,195804,27202.36,2025-11-16
ORD02966,CUST0864,Shivani Verma,Chennai,Tamil Nadu,Keyboard,Accessories,4,47802,15,191208,39234.4,2025-08-29
ORD02967,CUST0320,Rohan Singh,Pune,Maharashtra,Printer,Office,4,18099,5,72396,12633.09,2025-09-16
ORD02968,CUST0335,Rahul Jogi,Ahmedabad,Gujarat,Printer,Office,1,26608,5,26608,4223.34,2025-10-05
ORD02969,CUST0421,Diya Singh,Pune,Maharashtra,Webcam,Accessories,1,12365,10,12365,2982.33,2025-12-12
ORD02970,CUST0588,Sneha Verma,Chennai,Tamil Nadu,Tablet,Electronics,4,11725,10,46900,9103.89,2025-01-03
ORD02971,CUST0172,Aditya Reddy,Bangalore,Karnataka,Tablet,Electronics,5,12389,10,61945,14385.92,2025-04-05
ORD02972,CUST0404,Diya Reddy,Delhi,Delhi,Tablet,Electronics,5,7270,20,36350,4313.57,2025-02-05
ORD02973,CUST0795,Rahul Yadav,Chennai,Tamil Nadu,Laptop,Electronics,1,15823,5,15823,1348.15,2025-01-25
ORD02974,CUST0195,Priya Jogi,Bangalore,Karnataka,USB Cable,Accessories,4,23347,5,93388,19517.6,2025-10-25
ORD02975,CUST0907,Priya Reddy,Kolkata,West Bengal,USB Cable,Accessories,4,4448,20,17792,4873.01,2025-12-30
ORD02976,CUST0713,Rahul Reddy,Ahmedabad,Gujarat,Mouse,Accessories,1,1569,0,1569,201.25,2025-02-07
ORD02977,CUST0831,Rahul Reddy,Chennai,Tamil Nadu,Monitor,Electronics,3,36557,5,109671,21905.55,2025-01-15
ORD02978,CUST0396,Rohan Gupta,Hyderabad,Telangana,Headphones,Accessories,5,41989,20,209945,56349.88,2025-07-05
ORD02979,CUST0105,Sai Gupta,Mumbai,Maharashtra,USB Cable,Accessories,2,12556,5,25112,2680.74,2025-03-27
ORD02980,CUST0362,Shivani Gupta,Bangalore,Karnataka,USB Cable,Accessories,3,16682,0,50046,9304.48,2025-10-17
ORD02981,CUST0676,Rahul Reddy,Chennai,Tamil Nadu,Mouse,Accessories,4,7587,20,30348,3523.23,2025-07-07
ORD02982,CUST0962,Kiran Gupta,Delhi,Delhi,Webcam,Accessories,4,7980,0,31920,6268.37,2025-07-13
ORD02983,CUST0360,Aditya Sharma,Chennai,Tamil Nadu,Keyboard,Accessories,1,49280,20,49280,10890.47,2025-03-10
ORD02984,CUST0174,Ananya Singh,Bangalore,Karnataka,USB Cable,Accessories,1,46980,0,46980,7534.94,2025-04-15
ORD02985,CUST0856,Kiran Kumar,Ahmedabad,Gujarat,Speaker,Electronics,4,25118,5,100472,27467.19,2025-04-06
ORD02986,CUST0178,Meera Singh,Mumbai,Maharashtra,Monitor,Electronics,2,3604,15,7208,1191.28,2025-01-05
ORD02987,CUST0822,Rohan Singh,Kolkata,West Bengal,Tablet,Electronics,3,30066,15,90198,18543.31,2025-03-02
ORD02988,CUST0994,Kiran Yadav,Bangalore,Karnataka,Printer,Office,5,23760,15,118800,13748.95,2025-02-20
ORD02989,CUST0573,Ananya Singh,Kolkata,West Bengal,Monitor,Electronics,1,19949,10,19949,1847.09,2025-12-16
ORD02990,CUST0856,Kiran Kumar,Ahmedabad,Gujarat,USB Cable,Accessories,1,17346,15,17346,2552.89,2025-10-23
ORD02991,CUST0275,Kiran Sharma,Kolkata,West Bengal,Headphones,Accessories,5,41359,15,206795,29221.78,2025-03-26
ORD02992,CUST0561,Aditya Naidu,Bangalore,Karnataka,Keyboard,Accessories,1,18418,5,18418,3816.3,2025-11-12
ORD02993,CUST0187,Sneha Naidu,Kolkata,West Bengal,Speaker,Electronics,3,30764,20,92292,14092.3,2025-08-30
ORD02994,CUST0446,Rohan Gupta,Chennai,Tamil Nadu,Keyboard,Accessories,3,30455,10,91365,25496.64,2025-12-10
ORD02995,CUST0130,Sai Reddy,Hyderabad,Telangana,USB Cable,Accessories,3,46612,0,139836,15697.39,2025-09-22
ORD02996,CUST0982,Meera Verma,Kolkata,West Bengal,Laptop,Electronics,5,34965,10,174825,27934.6,2025-04-18
ORD02997,CUST0775,Vivaan Singh,Bangalore,Karnataka,Laptop,Electronics,2,42273,10,84546,23043.98,2025-10-20
ORD02998,CUST0272,Arjun Gupta,Pune,Maharashtra,USB Cable,Accessories,5,46669,0,233345,29026.65,2025-04-25
ORD02999,CUST0379,Vihaan Patel,Delhi,Delhi,Mouse,Accessories,4,2577,5,10308,3078.02,2025-12-21
ORD03000,CUST0539,Kiran Singh,Mumbai,Maharashtra,Printer,Office,3,38470,0,115410,30076.59,2025-03-06
ORD03001,CUST0771,Sai Kumar,Chennai,Tamil Nadu,Keyboard,Accessories,3,33952,15,101856,18388.75,2025-05-25
ORD03002,CUST0442,Ananya Verma,Bangalore,Karnataka,Monitor,Electronics,1,8760,5,8760,1750.25,2025-05-16
ORD03003,CUST0744,Arjun Patel,Ahmedabad,Gujarat,Keyboard,Accessories,4,31292,10,125168,12585.02,2025-06-26
ORD03004,CUST0474,Aarav Singh,Pune,Maharashtra,Printer,Office,1,47842,20,47842,12663.25,2025-08-17
ORD03005,CUST0789,Vivaan Jogi,Chennai,Tamil Nadu,USB Cable,Accessories,5,34974,15,174870,19126.38,2025-12-29
ORD03006,CUST0411,Aditya Singh,Ahmedabad,Gujarat,USB Cable,Accessories,1,49382,15,49382,9532.57,2025-06-05
ORD03007,CUST0364,Sneha Yadav,Ahmedabad,Gujarat,Mouse,Accessories,3,21190,15,63570,9661.14,2025-03-14
ORD03008,CUST0039,Aditya Verma,Kolkata,West Bengal,Laptop,Electronics,2,46113,5,92226,17052.5,2025-08-14
ORD03009,CUST0023,Ananya Verma,Kolkata,West Bengal,Printer,Office,3,28251,15,84753,15055.23,2025-02-17
ORD03010,CUST0006,Rahul Jogi,Delhi,Delhi,USB Cable,Accessories,4,23275,5,93100,13960.05,2025-11-14
ORD03011,CUST0246,Sai Jogi,Delhi,Delhi,Monitor,Electronics,3,29832,15,89496,22259.15,2025-09-19
ORD03012,CUST0888,Rohan Singh,Bangalore,Karnataka,USB Cable,Accessories,2,27536,0,55072,10489.14,2025-02-09
ORD03013,CUST0056,Priya Sharma,Pune,Maharashtra,Keyboard,Accessories,1,38815,20,38815,7187.9,2025-02-01
ORD03014,CUST0138,Kiran Yadav,Bangalore,Karnataka,Tablet,Electronics,4,27341,15,109364,27599.78,2025-12-15
ORD03015,CUST0282,Shivani Reddy,Hyderabad,Telangana,Tablet,Electronics,4,1648,20,6592,1538.71,2025-10-31
ORD03016,CUST0793,Ananya Singh,Ahmedabad,Gujarat,Mouse,Accessories,4,27794,10,111176,32879.19,2025-05-03
ORD03017,CUST0090,Sai Patel,Kolkata,West Bengal,Tablet,Electronics,3,4452,0,13356,1071.79,2025-11-26
ORD03018,CUST0884,Vivaan Patel,Ahmedabad,Gujarat,USB Cable,Accessories,1,10889,20,10889,2571.83,2025-11-10
ORD03019,CUST0884,Vivaan Patel,Ahmedabad,Gujarat,Tablet,Electronics,1,21675,10,21675,2991.3,2025-05-14
ORD03020,CUST0416,Diya Sharma,Ahmedabad,Gujarat,Keyboard,Accessories,5,45731,20,228655,51858.69,2025-02-04
ORD03021,CUST0395,Aarav Reddy,Chennai,Tamil Nadu,USB Cable,Accessories,1,47076,0,47076,11797.06,2025-02-15
ORD03022,CUST0896,Arjun Jogi,Kolkata,West Bengal,Tablet,Electronics,2,30086,10,60172,15861.66,2025-05-25
ORD03023,CUST0973,Diya Kumar,Chennai,Tamil Nadu,Keyboard,Accessories,2,39276,15,78552,8928.03,2025-03-13
ORD03024,CUST0340,Shivani Jogi,Mumbai,Maharashtra,Monitor,Electronics,5,11950,5,59750,5696.38,2025-07-17
ORD03025,CUST0779,Ananya Kumar,Delhi,Delhi,Mouse,Accessories,4,19640,0,78560,20105.61,2025-10-28
ORD03026,CUST0673,Rahul Patel,Kolkata,West Bengal,Mouse,Accessories,3,36412,15,109236,32084.51,2025-11-10
ORD03027,CUST0361,Arjun Kumar,Hyderabad,Telangana,Printer,Office,2,20171,5,40342,4322.75,2025-03-22
ORD03028,CUST0470,Rahul Gupta,Ahmedabad,Gujarat,Mouse,Accessories,4,19675,20,78700,18834.83,2025-03-18
ORD03029,CUST0764,Meera Kumar,Bangalore,Karnataka,Printer,Office,1,6439,15,6439,1030.44,2025-02-18
ORD03030,CUST0611,Vihaan Reddy,Hyderabad,Telangana,Printer,Office,2,7801,10,15602,1931.15,2025-02-16
ORD03031,CUST0363,Priya Reddy,Ahmedabad,Gujarat,Laptop,Electronics,4,37665,10,150660,16825.02,2025-03-25
ORD03032,CUST0286,Sneha Reddy,Delhi,Delhi,USB Cable,Accessories,3,19945,15,59835,12357.59,2025-09-13
ORD03033,CUST0652,Aditya Yadav,Pune,Maharashtra,Keyboard,Accessories,4,35680,5,142720,21625.09,2025-09-09
ORD03034,CUST0415,Shivani Verma,Kolkata,West Bengal,Webcam,Accessories,1,11557,20,11557,1733.07,2025-11-18
ORD03035,CUST0383,Aditya Yadav,Kolkata,West Bengal,Keyboard,Accessories,3,19799,10,59397,16996.08,2025-09-23
ORD03036,CUST0747,Rahul Jogi,Bangalore,Karnataka,Printer,Office,2,36023,15,72046,9844.1,2025-03-11
ORD03037,CUST0589,Diya Kumar,Mumbai,Maharashtra,USB Cable,Accessories,2,31097,10,62194,16041.87,2025-05-30
ORD03038,CUST0508,Priya Patel,Ahmedabad,Gujarat,Speaker,Electronics,3,11933,20,35799,4569.59,2025-10-19
ORD03039,CUST0900,Vivaan Jogi,Delhi,Delhi,Monitor,Electronics,3,44565,0,133695,36331.8,2025-09-25
ORD03040,CUST0834,Vivaan Singh,Hyderabad,Telangana,Webcam,Accessories,4,12366,5,49464,6506.08,2025-12-18
ORD03041,CUST0279,Shivani Gupta,Kolkata,West Bengal,Headphones,Accessories,2,33358,10,66716,9019.27,2025-04-27
ORD03042,CUST0926,Shivani Jogi,Delhi,Delhi,Keyboard,Accessories,2,36665,10,73330,6125.07,2025-05-11
ORD03043,CUST0940,Aarav Sharma,Bangalore,Karnataka,Keyboard,Accessories,2,31470,0,62940,7028.84,2025-06-17
ORD03044,CUST0364,Sneha Yadav,Ahmedabad,Gujarat,Tablet,Electronics,3,19388,10,58164,16657.39,2025-07-31
ORD03045,CUST0067,Rohan Kumar,Kolkata,West Bengal,Printer,Office,4,6892,0,27568,5973.3,2025-04-25
ORD03046,CUST0564,Sneha Gupta,Delhi,Delhi,Webcam,Accessories,5,4918,20,24590,5924.47,2025-06-27
ORD03047,CUST0680,Rohan Verma,Hyderabad,Telangana,USB Cable,Accessories,4,44531,10,178124,39698.82,2025-08-13
ORD03048,CUST0622,Aarav Gupta,Ahmedabad,Gujarat,Speaker,Electronics,1,30436,20,30436,5678.86,2025-04-28
ORD03049,CUST0494,Meera Gupta,Mumbai,Maharashtra,Mouse,Accessories,3,2805,0,8415,737.32,2025-10-02
ORD03050,CUST0332,Meera Sharma,Delhi,Delhi,Monitor,Electronics,2,17739,0,35478,8716.54,2025-08-05
ORD03051,CUST0446,Rohan Gupta,Chennai,Tamil Nadu,Mouse,Accessories,5,15247,20,76235,14842.62,2025-02-23
ORD03052,CUST0931,Meera Verma,Chennai,Tamil Nadu,Speaker,Electronics,1,2496,20,2496,290.57,2025-11-28
ORD03053,CUST0192,Shivani Yadav,Chennai,Tamil Nadu,USB Cable,Accessories,4,4914,10,19656,3754.31,2025-08-16
ORD03054,CUST0449,Arjun Singh,Bangalore,Karnataka,Mouse,Accessories,2,21799,0,43598,9866.74,2025-06-08
ORD03055,CUST0458,Meera Gupta,Pune,Maharashtra,Printer,Office,3,3679,20,11037,3164.65,2025-12-30
ORD03056,CUST0842,Shivani Jogi,Mumbai,Maharashtra,Headphones,Accessories,2,22784,10,45568,4719.82,2025-08-24
ORD03057,CUST0598,Rahul Patel,Kolkata,West Bengal,Speaker,Electronics,1,5318,20,5318,697.38,2025-05-01
ORD03058,CUST0045,Meera Naidu,Pune,Maharashtra,Mouse,Accessories,5,29214,0,146070,27909.78,2025-04-04
ORD03059,CUST0607,Aditya Gupta,Ahmedabad,Gujarat,Printer,Office,4,3348,5,13392,1107.4,2025-06-05
ORD03060,CUST0205,Rahul Gupta,Bangalore,Karnataka,Speaker,Electronics,2,2083,0,4166,1229.74,2025-07-23
ORD03061,CUST0223,Sai Reddy,Kolkata,West Bengal,Mouse,Accessories,2,12916,10,25832,6838.81,2025-12-16
ORD03062,CUST0526,Kiran Yadav,Hyderabad,Telangana,Keyboard,Accessories,4,44030,15,176120,48431.67,2025-02-19
ORD03063,CUST0703,Ananya Singh,Mumbai,Maharashtra,Mouse,Accessories,3,43852,20,131556,27303.81,2025-05-10
ORD03064,CUST0426,Aarav Reddy,Hyderabad,Telangana,Monitor,Electronics,1,12015,10,12015,2957.21,2025-08-06
ORD03065,CUST0219,Meera Singh,Mumbai,Maharashtra,Webcam,Accessories,4,6649,5,26596,5751.81,2025-01-25
ORD03066,CUST0021,Ananya Yadav,Pune,Maharashtra,Headphones,Accessories,1,2920,10,2920,686.48,2025-04-02
ORD03067,CUST0386,Aditya Sharma,Delhi,Delhi,Mouse,Accessories,2,38778,15,77556,21581.05,2025-11-10
ORD03068,CUST0483,Kiran Reddy,Kolkata,West Bengal,Tablet,Electronics,2,31598,10,63196,17332.23,2025-05-04
ORD03069,CUST0058,Priya Yadav,Hyderabad,Telangana,Speaker,Electronics,1,7357,20,7357,886.36,2025-06-17
ORD03070,CUST0511,Sai Naidu,Pune,Maharashtra,Speaker,Electronics,5,12570,20,62850,14403.46,2025-10-20
ORD03071,CUST0688,Vivaan Naidu,Delhi,Delhi,Speaker,Electronics,3,23974,5,71922,11584.2,2025-09-03
ORD03072,CUST0897,Aditya Sharma,Bangalore,Karnataka,Monitor,Electronics,3,32780,0,98340,14441.71,2025-08-20
ORD03073,CUST0810,Ananya Yadav,Delhi,Delhi,Headphones,Accessories,5,1369,10,6845,1516.72,2025-08-18
ORD03074,CUST0013,Vihaan Kumar,Delhi,Delhi,Mouse,Accessories,3,43267,15,129801,30650.29,2025-09-02
ORD03075,CUST0513,Priya Reddy,Pune,Maharashtra,Speaker,Electronics,2,11044,15,22088,2531.65,2025-10-08
ORD03076,CUST0929,Sai Patel,Pune,Maharashtra,Printer,Office,4,46283,0,185132,18720.6,2025-02-07
ORD03077,CUST0279,Shivani Gupta,Kolkata,West Bengal,USB Cable,Accessories,2,20156,0,40312,6552.55,2025-10-29
ORD03078,CUST0314,Meera Kumar,Chennai,Tamil Nadu,Headphones,Accessories,1,6819,15,6819,632.22,2025-10-10
ORD03079,CUST0816,Rohan Verma,Ahmedabad,Gujarat,Keyboard,Accessories,2,26286,0,52572,7878.93,2025-02-27
ORD03080,CUST0427,Diya Kumar,Bangalore,Karnataka,Printer,Office,3,5993,5,17979,3364.95,2025-05-25
ORD03081,CUST0719,Arjun Patel,Bangalore,Karnataka,Laptop,Electronics,4,24716,20,98864,16058.16,2025-01-11
ORD03082,CUST0525,Aarav Yadav,Mumbai,Maharashtra,Monitor,Electronics,2,39265,15,78530,15155.49,2025-02-02
ORD03083,CUST0158,Aarav Jogi,Pune,Maharashtra,Speaker,Electronics,2,46276,15,92552,16097.56,2025-10-07
ORD03084,CUST0425,Arjun Singh,Ahmedabad,Gujarat,Mouse,Accessories,2,6339,5,12678,1074.17,2025-08-28
ORD03085,CUST0364,Sneha Yadav,Ahmedabad,Gujarat,Laptop,Electronics,4,35415,5,141660,25600.85,2025-06-24
ORD03086,CUST0966,Meera Reddy,Ahmedabad,Gujarat,Keyboard,Accessories,5,21704,15,108520,19579.07,2025-10-18
ORD03087,CUST0205,Rahul Gupta,Bangalore,Karnataka,Webcam,Accessories,5,4593,0,22965,3646.86,2025-04-14
ORD03088,CUST0885,Rohan Reddy,Bangalore,Karnataka,Printer,Office,1,27669,0,27669,3266.4,2025-02-03
ORD03089,CUST0952,Rahul Gupta,Mumbai,Maharashtra,Speaker,Electronics,2,21328,15,42656,12531.97,2025-08-14
ORD03090,CUST0047,Rahul Verma,Chennai,Tamil Nadu,USB Cable,Accessories,5,36859,5,184295,46120.89,2025-07-23
ORD03091,CUST0272,Arjun Gupta,Pune,Maharashtra,Speaker,Electronics,3,33223,5,99669,27144.81,2025-08-15
ORD03092,CUST0925,Meera Verma,Ahmedabad,Gujarat,Headphones,Accessories,2,3000,15,6000,963.29,2025-04-24
ORD03093,CUST0211,Ananya Verma,Delhi,Delhi,Monitor,Electronics,1,21025,5,21025,1958.66,2025-05-11
ORD03094,CUST0265,Priya Naidu,Chennai,Tamil Nadu,Monitor,Electronics,1,43313,5,43313,6402.59,2025-04-14
ORD03095,CUST0747,Rahul Jogi,Bangalore,Karnataka,Laptop,Electronics,1,34363,10,34363,5517.57,2025-03-28
ORD03096,CUST0096,Kiran Kumar,Delhi,Delhi,Speaker,Electronics,2,3989,0,7978,1072.62,2025-09-23
ORD03097,CUST0390,Arjun Kumar,Pune,Maharashtra,Speaker,Electronics,4,45621,15,182484,44217.7,2025-10-13
ORD03098,CUST0125,Aditya Jogi,Mumbai,Maharashtra,Tablet,Electronics,2,30439,10,60878,9011.11,2025-03-03
ORD03099,CUST0052,Vihaan Jogi,Mumbai,Maharashtra,USB Cable,Accessories,2,15460,5,30920,6673.86,2025-05-30
ORD03100,CUST0673,Rahul Patel,Kolkata,West Bengal,Monitor,Electronics,5,3435,10,17175,3982.19,2025-02-09
ORD03101,CUST0257,Arjun Sharma,Mumbai,Maharashtra,Webcam,Accessories,1,9355,20,9355,2478.73,2025-09-21
ORD03102,CUST0408,Arjun Singh,Chennai,Tamil Nadu,Speaker,Electronics,1,19214,5,19214,2524.96,2025-05-21
ORD03103,CUST0163,Rohan Patel,Bangalore,Karnataka,Monitor,Electronics,2,17410,5,34820,6240.22,2025-06-27
ORD03104,CUST0013,Vihaan Kumar,Delhi,Delhi,Keyboard,Accessories,4,34948,10,139792,36258.0,2025-12-01
ORD03105,CUST0597,Sneha Jogi,Bangalore,Karnataka,Mouse,Accessories,4,2050,0,8200,2297.44,2025-04-10
ORD03106,CUST0414,Diya Reddy,Kolkata,West Bengal,Laptop,Electronics,3,24099,5,72297,13952.41,2025-07-23
ORD03107,CUST0766,Vivaan Sharma,Ahmedabad,Gujarat,Mouse,Accessories,3,10746,0,32238,5879.63,2025-11-17
ORD03108,CUST0699,Aarav Yadav,Ahmedabad,Gujarat,Webcam,Accessories,4,32817,10,131268,17509.24,2025-03-15
ORD03109,CUST0801,Meera Kumar,Bangalore,Karnataka,Headphones,Accessories,5,40451,10,202255,45829.6,2025-12-17
ORD03110,CUST0848,Sneha Gupta,Kolkata,West Bengal,Printer,Office,1,14056,5,14056,2591.62,2025-06-10
ORD03111,CUST0947,Sai Reddy,Ahmedabad,Gujarat,Webcam,Accessories,5,19555,20,97775,19780.37,2025-12-27
ORD03112,CUST0964,Rohan Gupta,Kolkata,West Bengal,Speaker,Electronics,3,43518,10,130554,15304.81,2025-08-04
ORD03113,CUST0092,Aarav Reddy,Ahmedabad,Gujarat,Monitor,Electronics,5,45455,0,227275,41554.95,2025-08-15
ORD03114,CUST0446,Rohan Gupta,Chennai,Tamil Nadu,Mouse,Accessories,5,43648,0,218240,34408.35,2025-12-06
ORD03115,CUST0584,Shivani Verma,Chennai,Tamil Nadu,Webcam,Accessories,4,15502,5,62008,15134.75,2025-11-18
ORD03116,CUST0953,Meera Jogi,Chennai,Tamil Nadu,USB Cable,Accessories,3,41795,0,125385,29684.71,2025-09-17
ORD03117,CUST0095,Priya Kumar,Hyderabad,Telangana,USB Cable,Accessories,3,46823,10,140469,40404.61,2025-07-08
ORD03118,CUST0909,Vivaan Kumar,Pune,Maharashtra,Laptop,Electronics,2,38433,10,76866,22971.5,2025-09-27
